,old_user,old_item,user,item
40021,94144,3210,3227,92
40022,6986,80463,252,428
40023,140021,592,4890,25
40024,44909,1270,1558,45
40025,77490,653,2646,27
40026,176792,1270,6240,45
40027,160282,590,5593,24
40028,226365,112171,7954,567
40029,45165,64622,1567,375
40030,55720,33166,1923,287
40031,105937,1619,3646,50
40032,200023,446,7043,18
40033,197802,1913,6977,60
40034,224972,32029,7904,277
40035,235358,161,8266,6
40036,178126,1177,6297,39
40037,214030,2671,7522,74
40038,12601,1240,464,43
40039,133111,592,4649,25
40040,52107,161,1813,6
40041,56484,2335,1949,71
40042,204440,953,7185,33
40043,210860,592,7397,25
40044,80984,1094,2757,36
40045,19500,4226,693,118
40046,256935,47610,9027,323
40047,89524,3101,3072,88
40048,56873,161,1959,6
40049,125125,592,4357,25
40050,63278,953,2171,33
40051,3960,1270,146,45
40052,190101,3446,6739,99
40053,80839,4226,2754,118
40054,74447,8869,2543,225
40055,111468,592,3847,25
40056,168847,56801,5936,352
40057,61789,1240,2118,43
40058,29814,33166,1016,287
40059,59522,592,2049,25
40060,282374,103335,9963,542
40061,133325,40278,4656,305
40062,277220,56174,9759,349
40063,252302,431,8880,17
40064,46174,592,1599,25
40065,140863,1270,4926,45
40066,235941,592,8287,25
40067,54271,1411,1880,48
40068,90221,94478,3095,502
40069,181810,1240,6439,43
40070,231504,919,8134,32
40071,135413,1300,4743,46
40072,100197,1094,3448,36
40073,22870,8984,802,230
40074,212910,6222,7475,163
40075,181810,91500,6439,484
40076,108393,122916,3738,612
40077,134787,919,4712,32
40078,234797,161,8246,6
40079,76245,1240,2610,43
40080,133111,477,4649,20
40081,104015,6440,3583,168
40082,7497,161,264,6
40083,207228,36276,7280,297
40084,81117,4226,2763,118
40085,234072,4226,8221,118
40086,35563,497,1250,22
40087,154797,1094,5404,36
40088,93978,8984,3223,230
40089,276277,1127,9727,38
40090,249829,31658,8798,274
40091,97840,446,3356,18
40092,264625,266,9321,9
40093,187543,8618,6651,215
40094,273002,653,9605,27
40095,258526,47610,9089,323
40096,31391,2051,1080,63
40097,177266,31658,6261,274
40098,283008,497,9991,22
40099,193795,1241,6846,44
40100,116355,303,4019,10
40101,269919,57504,9491,354
40102,184992,592,6546,25
40103,45155,2158,1566,66
40104,246582,3450,8661,100
40105,261377,56174,9193,349
40106,199305,1270,7021,45
40107,10683,477,381,20
40108,75655,4022,2588,113
40109,182025,6881,6444,179
40110,106248,2693,3658,77
40111,122782,953,4279,33
40112,89667,1094,3079,36
40113,118982,1921,4121,61
40114,123592,64622,4308,375
40115,281790,1240,9938,43
40116,222802,2693,7830,77
40117,26977,68793,920,381
40118,187304,161,6641,6
40119,37784,161,1328,6
40120,8907,122916,311,612
40121,252918,230,8906,8
40122,90875,91500,3115,484
40123,154030,2558,5379,72
40124,144438,5618,5053,151
40125,100659,2193,3468,67
40126,51403,64620,1782,374
40127,15794,590,581,24
40128,186738,919,6615,32
40129,177205,592,6255,25
40130,256283,21,9009,2
40131,118982,47610,4121,323
40132,141166,592,4944,25
40133,136257,3450,4766,100
40134,203009,57353,7135,353
40135,222638,56174,7824,349
40136,107470,2789,3704,82
40137,35247,80463,1238,428
40138,49355,6,1708,0
40139,103438,653,3562,27
40140,97008,4226,3328,118
40141,183600,3421,6486,98
40142,30939,4226,1071,118
40143,208761,8638,7337,216
40144,97761,21,3353,2
40145,24934,3733,867,105
40146,142802,8984,4998,230
40147,130600,590,4552,24
40148,30035,21,1033,2
40149,58716,1270,2015,45
40150,61572,3450,2109,100
40151,130548,592,4549,25
40152,104686,1921,3598,61
40153,125467,4226,4371,118
40154,198273,1094,6994,36
40155,41456,1240,1445,43
40156,52600,1127,1827,38
40157,180838,497,6405,22
40158,230532,1127,8093,38
40159,245298,28,8622,3
40160,14235,1230,530,42
40161,98964,161,3395,6
40162,208127,2313,7320,70
40163,73581,3210,2512,92
40164,216835,6,7611,0
40165,248763,161,8759,6
40166,118939,3893,4117,110
40167,206848,36276,7268,297
40168,202924,2671,7133,74
40169,141968,34437,4972,294
40170,100485,56174,3462,349
40171,102396,1270,3522,45
40172,177427,1240,6271,43
40173,141756,3249,4965,94
40174,208010,1270,7316,45
40175,271819,3421,9559,98
40176,12481,56174,456,349
40177,119374,2671,4138,74
40178,243095,59295,8545,360
40179,263685,48142,9279,325
40180,233562,91571,8200,485
40181,183136,1127,6473,38
40182,219190,56174,7695,349
40183,204440,1127,7185,38
40184,254151,1127,8944,38
40185,119438,919,4143,32
40186,107677,953,3714,33
40187,281073,590,9908,24
40188,245051,21,8609,2
40189,130128,1619,4541,50
40190,155618,3814,5423,109
40191,91707,1240,3148,43
40192,64733,8638,2199,216
40193,34042,161,1186,6
40194,260769,1127,9171,38
40195,198019,21,6987,2
40196,96406,590,3306,24
40197,34013,56801,1185,352
40198,144999,56174,5073,349
40199,215590,1230,7570,42
40200,28482,592,963,25
40201,187980,3421,6666,98
40202,96329,4226,3301,118
40203,146760,8984,5121,230
40204,113227,5618,3901,151
40205,125843,2335,4387,71
40206,93449,3101,3205,88
40207,236250,56174,8299,349
40208,18633,4677,670,128
40209,96406,592,3306,25
40210,230822,56174,8111,349
40211,181382,497,6425,22
40212,247188,33166,8686,287
40213,4895,56174,181,349
40214,64446,4022,2195,113
40215,254274,21,8945,2
40216,243971,64839,8577,376
40217,82872,6,2827,0
40218,6519,477,232,20
40219,66512,21,2248,2
40220,33545,8906,1172,226
40221,182166,56801,6447,352
40222,45531,592,1583,25
40223,103630,3421,3568,98
40224,164472,5618,5766,151
40225,279118,592,9837,25
40226,222638,64839,7824,376
40227,211504,5618,7429,151
40228,14283,1127,532,38
40229,121414,497,4218,22
40230,185670,111113,6572,565
40231,65847,161,2229,6
40232,37373,1094,1317,36
40233,224377,4226,7887,118
40234,139843,1913,4886,60
40235,272417,2313,9581,70
40236,166476,1300,5843,46
40237,189377,1240,6719,43
40238,140404,91500,4905,484
40239,198568,1094,7003,36
40240,156875,5618,5459,151
40241,31391,2193,1080,67
40242,264337,39869,9305,303
40243,255960,6,8996,0
40244,199624,230,7029,8
40245,235254,6727,8260,174
40246,227515,590,7991,24
40247,275466,183619,9696,856
40248,259190,161,9111,6
40249,130997,161,4569,6
40250,254151,161,8944,6
40251,124477,1127,4333,38
40252,242333,6,8523,0
40253,176873,476,6241,19
40254,167207,953,5877,33
40255,86397,1619,2960,50
40256,184203,40278,6512,305
40257,136495,8984,4772,230
40258,73145,4829,2496,132
40259,146575,1270,5111,45
40260,238105,2193,8361,67
40261,30074,590,1036,24
40262,18744,31658,673,274
40263,121830,6,4237,0
40264,132481,1240,4620,43
40265,282409,590,9965,24
40266,102892,303,3540,10
40267,273277,6440,9616,168
40268,203715,112171,7161,567
40269,55593,2671,1919,74
40270,195466,28,6902,3
40271,263258,2671,9267,74
40272,241272,1902,8475,59
40273,156179,79091,5437,423
40274,269857,79091,9489,423
40275,281608,953,9929,33
40276,265335,13,9348,1
40277,93754,21,3213,2
40278,146901,3101,5129,88
40279,151206,2193,5274,67
40280,27604,592,942,25
40281,39221,919,1375,32
40282,218882,653,7684,27
40283,263571,4022,9275,113
40284,28839,1619,976,50
40285,263571,3210,9275,92
40286,83866,592,2864,25
40287,260408,1913,9155,60
40288,227470,77866,7988,417
40289,245086,6,8612,0
40290,9564,2193,338,67
40291,16168,590,591,24
40292,267279,2313,9403,70
40293,184598,431,6531,17
40294,137096,332,4793,11
40295,134315,4226,4697,118
40296,280002,4022,9874,113
40297,52675,497,1831,22
40298,240639,4022,8456,113
40299,35626,80463,1254,428
40300,54740,64622,1891,375
40301,110038,919,3796,32
40302,211154,590,7409,24
40303,1997,919,83,32
40304,49355,3421,1708,98
40305,73496,57854,2507,355
40306,243638,47610,8566,323
40307,127617,5618,4439,151
40308,205213,1127,7211,38
40309,180162,653,6387,27
40310,134787,2051,4712,63
40311,63284,1240,2172,43
40312,167641,332,5897,11
40313,268284,3450,9438,100
40314,38567,161,1355,6
40315,7782,3421,271,98
40316,100708,8395,3470,213
40317,163052,94780,5705,503
40318,218726,56801,7679,352
40319,244869,1270,8604,45
40320,248083,4226,8733,118
40321,30141,3307,1039,96
40322,233562,919,8200,32
40323,200023,21,7043,2
40324,57689,1094,1987,36
40325,238383,303,8369,10
40326,270582,2335,9515,71
40327,48389,216,1670,7
40328,103743,953,3573,33
40329,131581,31658,4586,274
40330,57655,4226,1983,118
40331,254151,34437,8944,294
40332,133988,1829,4681,57
40333,282374,80463,9963,428
40334,104576,216,3594,7
40335,170788,2671,6007,74
40336,62408,3450,2140,100
40337,269099,4022,9463,113
40338,70929,8638,2426,216
40339,214499,332,7535,11
40340,178696,47610,6326,323
40341,131069,47610,4571,323
40342,20034,3421,714,98
40343,67073,21,2268,2
40344,257448,8638,9039,216
40345,255842,26055,8991,242
40346,256666,653,9019,27
40347,148744,4226,5199,118
40348,109828,6,3787,0
40349,3949,3733,145,105
40350,22003,592,778,25
40351,217639,91500,7641,484
40352,273644,230,9634,8
40353,170811,1240,6008,43
40354,228358,1240,8021,43
40355,187167,1240,6630,43
40356,139225,161,4855,6
40357,255840,590,8990,24
40358,12558,2671,461,74
40359,215447,266,7566,9
40360,265107,91571,9341,485
40361,148019,21,5171,2
40362,32972,953,1146,33
40363,197982,592,6985,25
40364,244759,953,8599,33
40365,4853,53121,180,335
40366,261110,64622,9180,375
40367,31242,21,1076,2
40368,113227,2677,3901,75
40369,252189,1240,8875,43
40370,37373,1177,1317,39
40371,213867,3210,7514,92
40372,196210,3786,6934,106
40373,43176,919,1505,32
40374,282748,2193,9978,67
40375,257898,53121,9060,335
40376,71387,3893,2440,110
40377,279003,1270,9832,45
40378,171512,1270,6031,45
40379,66665,1217,2255,41
40380,5498,6,210,0
40381,177710,1829,6280,57
40382,118671,80463,4109,428
40383,5255,43919,197,313
40384,252776,1270,8898,45
40385,97599,68793,3348,381
40386,57832,953,1992,33
40387,6342,1240,227,43
40388,277562,590,9771,24
40389,137772,4226,4812,118
40390,100230,590,3452,24
40391,35826,53121,1266,335
40392,238637,1127,8375,38
40393,99531,1270,3413,45
40394,160264,592,5592,25
40395,261807,21,9210,2
40396,250281,6881,8811,179
40397,384,919,12,32
40398,177251,497,6259,22
40399,101221,3421,3493,98
40400,247188,4226,8686,118
40401,192626,216,6813,7
40402,156086,79091,5435,423
40403,33311,80463,1164,428
40404,45073,590,1564,24
40405,223593,1217,7857,41
40406,252776,3450,8898,100
40407,184509,544,6528,23
40408,271913,3210,9565,92
40409,204028,590,7168,24
40410,101271,592,3496,25
40411,248881,103335,8764,542
40412,115840,2558,3991,72
40413,102890,1411,3539,48
40414,187240,2193,6634,67
40415,45155,5495,1566,148
40416,172952,2558,6085,72
40417,87281,34530,2983,296
40418,272641,953,9590,33
40419,28839,3450,976,100
40420,260272,45106,9149,314
40421,260730,919,9168,32
40422,272797,161,9596,6
40423,117303,3450,4047,100
40424,267640,497,9414,22
40425,111485,592,3848,25
40426,171005,1619,6014,50
40427,12650,5618,465,151
40428,87416,1438,2988,49
40429,215951,161,7589,6
40430,59734,2741,2055,80
40431,266237,6,9374,0
40432,72276,21,2468,2
40433,141681,1240,4961,43
40434,259687,4022,9127,113
40435,198273,1240,6994,43
40436,144225,4226,5045,118
40437,22941,266,807,9
40438,164791,592,5782,25
40439,282792,8254,9982,211
40440,98379,94478,3375,502
40441,181177,1094,6419,36
40442,108317,919,3737,32
40443,126595,2558,4409,72
40444,237514,53550,8345,336
40445,126224,2677,4402,75
40446,72409,28,2472,3
40447,5963,103228,219,540
40448,256898,1217,9026,41
40449,225092,31658,7909,274
40450,10851,1127,387,38
40451,206368,592,7253,25
40452,266237,653,9374,27
40453,109742,161,3782,6
40454,153905,1921,5374,61
40455,42418,374,1480,12
40456,144680,1127,5062,38
40457,215632,3893,7576,110
40458,120397,3786,4185,106
40459,97498,1240,3344,43
40460,247188,1270,8686,45
40461,82838,33166,2826,287
40462,251347,4022,8849,113
40463,124106,2671,4328,74
40464,137096,1241,4793,44
40465,3759,592,137,25
40466,111261,590,3840,24
40467,88711,33166,3044,287
40468,214924,1094,7550,36
40469,184212,1230,6513,42
40470,216792,2671,7610,74
40471,237208,47610,8330,323
40472,16050,2335,587,71
40473,189091,56174,6710,349
40474,165149,91673,5802,487
40475,1507,84844,67,455
40476,13978,497,513,22
40477,13663,4226,497,118
40478,147062,56174,5136,349
40479,63227,48142,2166,325
40480,146841,5618,5125,151
40481,222453,33166,7817,287
40482,255803,4226,8989,118
40483,79381,79091,2711,423
40484,164892,93723,5789,499
40485,13687,1094,498,36
40486,264331,1921,9303,61
40487,73940,953,2525,33
40488,4853,3210,180,92
40489,120892,3421,4203,98
40490,140866,3677,4927,103
40491,104296,1240,3587,43
40492,259698,1913,9129,60
40493,131527,1270,4585,45
40494,221584,919,7793,32
40495,128699,31658,4482,274
40496,254982,1270,8966,45
40497,79854,1127,2730,38
40498,194641,1241,6878,44
40499,12601,953,464,33
40500,46879,4226,1623,118
40501,175967,592,6208,25
40502,73145,6560,2496,170
40503,145740,2313,5090,70
40504,204111,653,7172,27
40505,242049,590,8510,24
40506,280448,64622,9891,375
40507,6727,653,243,27
40508,115627,653,3988,27
40509,122643,4677,4271,128
40510,78727,6,2691,0
40511,237287,57504,8336,354
40512,70702,64839,2413,376
40513,70702,590,2413,24
40514,117475,6,4056,0
40515,137096,1921,4793,61
40516,59112,8984,2033,230
40517,66665,919,2255,32
40518,87942,953,3010,33
40519,205276,1217,7215,41
40520,143738,8984,5034,230
40521,101957,25773,3510,231
40522,156323,3307,5439,96
40523,56484,2671,1949,74
40524,109199,1270,3764,45
40525,40504,592,1419,25
40526,203626,149650,7158,733
40527,147344,68793,5147,381
40528,209439,5618,7355,151
40529,240255,1921,8439,61
40530,5963,101577,219,532
40531,126374,590,4405,24
40532,236981,118082,8324,589
40533,30527,590,1055,24
40534,269040,1230,9459,42
40535,93978,53121,3223,335
40536,189878,1240,6733,43
40537,25422,590,879,24
40538,200554,53121,7054,335
40539,202441,80463,7120,428
40540,120465,2671,4190,74
40541,278595,32291,9818,279
40542,145717,590,5089,24
40543,20519,40955,730,307
40544,118118,2313,4085,70
40545,110320,4226,3803,118
40546,253059,85684,8913,457
40547,267240,1240,9402,43
40548,138137,3450,4824,100
40549,195718,592,6915,25
40550,175078,1127,6170,38
40551,254705,2335,8956,71
40552,243700,3450,8567,100
40553,230207,592,8076,25
40554,278121,110134,9800,563
40555,36377,161,1291,6
40556,69327,3733,2356,105
40557,165627,91500,5814,484
40558,196086,1240,6930,43
40559,272884,919,9599,32
40560,39351,2558,1379,72
40561,78384,6,2671,0
40562,141431,6,4954,0
40563,228201,3101,8016,88
40564,87369,48142,2985,325
40565,104015,21,3583,2
40566,150428,5618,5255,151
40567,161034,3421,5624,98
40568,140021,2671,4890,74
40569,254151,2193,8944,67
40570,85917,3786,2944,106
40571,281970,4226,9949,118
40572,33564,21,1173,2
40573,219764,47610,7728,323
40574,21554,33166,765,287
40575,266063,161,9366,6
40576,186046,1127,6588,38
40577,97424,592,3342,25
40578,219992,4226,7737,118
40579,97607,1270,3349,45
40580,2407,72737,99,400
40581,172885,56801,6083,352
40582,30886,53121,1069,335
40583,135743,72737,4750,400
40584,51916,161,1806,6
40585,1028,56801,43,352
40586,215390,47610,7563,323
40587,50737,1300,1755,46
40588,209158,8984,7348,230
40589,194358,43396,6870,311
40590,274302,1270,9659,45
40591,260408,1230,9155,42
40592,11298,1701,400,52
40593,114021,4226,3930,118
40594,89643,161,3078,6
40595,263376,112171,9271,567
40596,194952,56174,6886,349
40597,33252,6440,1159,168
40598,281376,1270,9915,45
40599,201488,2671,7089,74
40600,277541,4022,9770,113
40601,276277,4226,9727,118
40602,252941,93805,8907,500
40603,266550,3210,9381,92
40604,28136,5618,955,151
40605,59445,1127,2045,38
40606,92651,590,3187,24
40607,274166,953,9653,33
40608,37622,590,1326,24
40609,70691,161,2411,6
40610,190101,2671,6739,74
40611,19698,1270,698,45
40612,151245,919,5278,32
40613,166659,103228,5852,540
40614,201722,3992,7096,112
40615,16050,2120,587,65
40616,8791,6881,306,179
40617,138474,3677,4831,103
40618,132860,4022,4638,113
40619,61789,4022,2118,113
40620,261865,82152,9212,436
40621,144513,1270,5055,45
40622,203581,6,7157,0
40623,133051,2158,4643,66
40624,277422,1921,9766,61
40625,48211,592,1665,25
40626,172772,3893,6076,110
40627,51364,5618,1779,151
40628,147558,8984,5154,230
40629,41057,1921,1436,61
40630,192332,953,6797,33
40631,52033,6,1811,0
40632,267020,99912,9396,524
40633,55256,332,1904,11
40634,109366,6,3769,0
40635,126778,5618,4415,151
40636,25734,1270,887,45
40637,185645,374,6570,12
40638,178126,4803,6297,131
40639,169027,592,5941,25
40640,51507,80463,1792,428
40641,7825,1127,273,38
40642,188332,1240,6684,43
40643,94761,653,3250,27
40644,166431,4226,5841,118
40645,237579,1240,8346,43
40646,219392,1270,7709,45
40647,277569,2671,9772,74
40648,119907,1230,4164,42
40649,216431,1621,7596,51
40650,237888,161,8355,6
40651,54050,592,1873,25
40652,220608,4226,7758,118
40653,263181,592,9266,25
40654,231675,2756,8144,81
40655,73145,46967,2496,322
40656,279026,1270,9834,45
40657,220983,590,7769,24
40658,177307,332,6264,11
40659,131581,91500,4586,484
40660,211941,50800,7445,330
40661,144864,1094,5068,36
40662,98784,80463,3389,428
40663,181,592,3,25
40664,193198,592,6831,25
40665,209158,103335,7348,542
40666,49069,5618,1691,151
40667,137182,4226,4795,118
40668,245485,2671,8631,74
40669,255840,6203,8990,162
40670,104296,592,3587,25
40671,185574,590,6568,24
40672,125813,1270,4384,45
40673,261110,1270,9180,45
40674,69860,56801,2379,352
40675,265709,374,9358,12
40676,158260,653,5518,27
40677,156977,161,5464,6
40678,33014,1240,1149,43
40679,158419,6440,5525,168
40680,97607,1230,3349,42
40681,178591,103228,6321,540
40682,263685,5161,9279,137
40683,258710,592,9093,25
40684,20789,1240,741,43
40685,238299,21,8365,2
40686,45218,374,1569,12
40687,117821,592,4072,25
40688,254393,1921,8949,61
40689,258203,1240,9073,43
40690,42494,431,1486,17
40691,64733,53550,2199,336
40692,153762,2789,5369,82
40693,162764,34437,5693,294
40694,273579,13,9630,1
40695,163586,21,5723,2
40696,200586,3809,7056,107
40697,264625,2789,9321,82
40698,59549,1270,2050,45
40699,25289,4226,873,118
40700,203912,2671,7165,74
40701,87372,431,2986,17
40702,225312,431,7917,17
40703,200062,4226,7044,118
40704,13333,1127,484,38
40705,129021,2313,4494,70
40706,98490,1240,3377,43
40707,94333,953,3235,33
40708,1199,1240,50,43
40709,187735,79091,6658,423
40710,168539,416,5930,16
40711,120465,1127,4190,38
40712,85219,497,2919,22
40713,162341,590,5680,24
40714,35520,653,1247,27
40715,70545,592,2403,25
40716,68659,33166,2331,287
40717,154288,103335,5390,542
40718,73108,919,2495,32
40719,203288,6,7145,0
40720,110757,590,3819,24
40721,19082,216,686,7
40722,32864,161,1140,6
40723,189970,1270,6736,45
40724,115922,3210,3999,92
40725,278486,1619,9812,50
40726,124951,4022,4351,113
40727,262584,161956,9238,770
40728,56864,592,1958,25
40729,72124,21,2461,2
40730,52389,842,1820,31
40731,12697,43917,467,312
40732,119752,94478,4155,502
40733,257998,919,9065,32
40734,217359,134781,7628,664
40735,107673,68793,3713,381
40736,86023,112171,2948,567
40737,17716,1270,645,45
40738,30891,5618,1070,151
40739,2867,8984,113,230
40740,122619,2335,4270,71
40741,152754,216,5340,7
40742,107265,590,3698,24
40743,60591,592,2086,25
40744,9480,3450,337,100
40745,154557,919,5397,32
40746,60105,3210,2070,92
40747,17667,953,643,33
40748,92688,1240,3190,43
